DrugBank_ID,DB00184,DB00191,DB00201,DB00204,DB00222,DB00228,DB00232,DB00237,DB00252,DB00270,DB00273,DB00280,DB00281,DB00292,DB00296,DB00297,DB00308,DB00312,DB00318,DB00321,DB00343,DB00347,DB00349,DB00350,DB00356,DB00357,DB00358,DB00363,DB00370,DB00379,DB00381,DB00393,DB00401,DB00404,DB00422,DB00434,DB00436,DB00455,DB00472,DB00474,DB00502,DB00514,DB00543,DB00555,DB00564,DB00565,DB00593,DB00594,DB00623,DB00628,DB00657,DB00661,DB00669,DB00674,DB00679,DB00683,DB00690,DB00695,DB00715,DB00721,DB00726,DB00728,DB00731,DB00740,DB00750,DB00753,DB00754,DB00774,DB00776,DB00794,DB00807,DB00808,DB00818,DB00829,DB00831,DB00839,DB00842,DB00880,DB00889,DB00904,DB00907,DB00908,DB00909,DB00912,DB00934,DB00949,DB00960,DB00961,DB00962,DB00987,DB00988,DB00990,DB00996,DB00997,DB00999,DB01002,DB01006,DB01016,DB01023,DB01025,DB01026,DB01046,DB01067,DB01069,DB01082,DB01086,DB01100,DB01104,DB01115,DB01118,DB01119,DB01120,DB01124,DB01151,DB01161,DB01182,DB01189,DB01195,DB01202,DB01205,DB01217,DB01219,DB01223,DB01233,DB01236,DB01244,DB09085,DB13867
DB00358,0.2454212454212454,0.12777777777777777,0.08629441624365482,0.14210526315789473,0.22707423580786026,0.04216867469879518,0.14917127071823205,0.1242603550295858,0.18441558441558442,0.2669902912621359,0.17597292724196278,0.17167381974248927,0.1821705426356589,0.03488372093023256,0.1949685534591195,0.16906474820143885,0.07692307692307693,0.12280701754385964,0.2383177570093458,0.21428571428571427,0.21341463414634146,0.13612565445026178,0.22018348623853212,0.10674157303370786,0.06707317073170732,0.1111111111111111,1.0,0.22252747252747251,0.20665083135391923,0.25118483412322273,0.3,0.15760869565217392,0.17424242424242425,0.2684563758389262,0.2275,0.22527472527472528,0.07344632768361582,0.23243243243243245,0.1614497528830313,0.09770114942528736,0.21673003802281368,0.11904761904761904,0.18584070796460178,0.21627906976744185,0.25,0.055900621118012424,0.21052631578947367,0.2079207920792079,0.11013215859030837,0.09202453987730061,0.07692307692307693,0.225,0.16563146997929606,0.26765799256505574,0.1277533039647577,0.18685121107266436,0.19680851063829788,0.21033210332103322,0.15703703703703703,0.14444444444444443,0.20754716981132076,0.07514450867052024,0.12921348314606743,0.18448637316561844,0.12385321100917432,0.06989247311827956,0.08982035928143713,0.10795454545454546,0.22281167108753316,0.17543859649122806,0.005847953216374269,0.23219814241486067,0.1935483870967742,0.2334384858044164,0.12195121951219512,0.11560693641618497,0.14942528735632185,0.16042780748663102,0.2850678733031674,0.24892703862660945,0.024539877300613498,0.26785714285714285,0.26706231454005935,0.1945945945945946,0.24904214559386972,0.20234604105571846,0.27835051546391754,0.16756756756756758,0.1903485254691689,0.24522292993630573,0.05917159763313609,0.23580786026200873,0.1791304347826087,0.16725978647686832,0.25396825396825395,0.18584070796460178,0.22014925373134328,0.20657276995305165,0.20361990950226244,0.03067484662576687,0.19831223628691982,0.21717171717171718,0.2608695652173913,0.1943127962085308,0.08333333333333333,0.04878048780487805,0.2017167381974249,0.20781893004115226,0.2398843930635838,0.20178041543026706,0.16666666666666666,0.20857142857142857,0.06936416184971098,0.19555555555555557,0.1286549707602339,0.22110552763819097,0.1825726141078838,0.30042918454935624,0.25806451612903225,0.22897196261682243,0.19343065693430658,0.2112676056338028,0.13333333333333333,0.16170212765957448,0.18032786885245902,0.17258883248730963,0.0903954802259887,0.1509433962264151
DB00363,0.21483375959079284,0.10097719869706841,0.054380664652567974,0.12460063897763578,0.19540229885057472,0.047619047619047616,0.11003236245954692,0.08333333333333333,0.2468354430379747,0.2375,0.23511904761904762,0.20710059171597633,0.1702127659574468,0.033003300330033,0.22911694510739858,0.17346938775510204,0.053156146179401995,0.08278145695364239,0.2084592145015106,0.23615160349854228,0.24242424242424243,0.08978328173374613,0.2188449848024316,0.07096774193548387,0.040268456375838924,0.07260726072607261,0.22252747252747251,1.0,0.30425963488843816,0.20909090909090908,0.24512534818941503,0.11182108626198083,0.1741424802110818,0.254278728606357,0.24453280318091453,0.16233766233766234,0.05863192182410423,0.15605095541401273,0.24814264487369986,0.06885245901639345,0.2709497206703911,0.07666666666666666,0.20298507462686566,0.2702702702702703,0.25748502994011974,0.026936026936026935,0.12307692307692308,0.16615384615384615,0.15522388059701492,0.061016949152542375,0.06734006734006734,0.2222222222222222,0.2224168126094571,0.24934383202099739,0.16716417910447762,0.195,0.1464968152866242,0.21204188481675393,0.24119241192411925,0.09294871794871795,0.20307692307692307,0.04220779220779221,0.08737864077669903,0.27041742286751363,0.11436950146627566,0.09508196721311475,0.06375838926174497,0.09271523178807947,0.26004228329809725,0.10163934426229508,0.009868421052631578,0.2751196172248804,0.19387755102040816,0.29238329238329236,0.17765042979942694,0.07894736842105263,0.09120521172638436,0.1282051282051282,0.2323529411764706,0.18005540166204986,0.016835016835016835,0.225,0.2686230248306998,0.13738019169329074,0.27348066298342544,0.22747747747747749,0.19314641744548286,0.11428571428571428,0.24248927038626608,0.22897196261682243,0.036303630363036306,0.20114942528735633,0.24311926605504589,0.23208722741433022,0.22888283378746593,0.16138328530259366,0.2094240837696335,0.14619883040935672,0.17251461988304093,0.030612244897959183,0.1671309192200557,0.15692307692307692,0.19637462235649547,0.1762917933130699,0.04276315789473684,0.03367003367003367,0.23511904761904762,0.2578397212543554,0.26174496644295303,0.22727272727272727,0.1242603550295858,0.24553571428571427,0.05263157894736842,0.2132132132132132,0.08250825082508251,0.2777777777777778,0.1634349030470914,0.226890756302521,0.22418136020151133,0.17058823529411765,0.1815856777493606,0.19090909090909092,0.09538461538461539,0.1623931623931624,0.19491525423728814,0.1509433962264151,0.05466237942122187,0.14285714285714285
DB00370,0.23963133640552994,0.08967391304347826,0.05370843989769821,0.10962566844919786,0.18271604938271604,0.019230769230769232,0.0797872340425532,0.07479224376731301,0.28994082840236685,0.20157068062827224,0.33682634730538924,0.15158924205378974,0.15102974828375287,0.0273224043715847,0.20920502092050208,0.15964523281596452,0.03825136612021858,0.0743801652892562,0.16040100250626566,0.22055137844611528,0.29004329004329005,0.10372340425531915,0.21465968586387435,0.06182795698924731,0.0332409972299169,0.06887052341597796,0.20665083135391923,0.30425963488843816,1.0,0.1937984496124031,0.2781954887218045,0.096,0.2795969773299748,0.28859060402684567,0.3,0.13783783783783785,0.05434782608695652,0.15760869565217392,0.4287974683544304,0.057065217391304345,0.215962441314554,0.06629834254143646,0.19487179487179487,0.424901185770751,0.28810408921933084,0.019390581717451522,0.14133333333333334,0.15706806282722513,0.0948905109489051,0.05027932960893855,0.0584958217270195,0.18269230769230768,0.24143556280587275,0.26823529411764707,0.11547911547911548,0.16344086021505377,0.13404825737265416,0.19545454545454546,0.420899854862119,0.07446808510638298,0.19160104986876642,0.04065040650406504,0.09615384615384616,0.38979963570127507,0.10199004975124377,0.05305039787798409,0.05263157894736842,0.062162162162162166,0.3559670781893004,0.09016393442622951,0.008174386920980926,0.30131004366812225,0.1905829596412556,0.3088888888888889,0.11529411764705882,0.0625,0.09944751381215469,0.09210526315789473,0.2358974358974359,0.16428571428571428,0.022408963585434174,0.20217391304347826,0.3646288209606987,0.12332439678284182,0.2687651331719128,0.28,0.15844155844155844,0.09814323607427056,0.4298440979955457,0.20944558521560575,0.03571428571428571,0.17892156862745098,0.3751962323390895,0.3118279569892473,0.23261390887290168,0.13381995133819952,0.21247113163972287,0.13466334164588528,0.1658291457286432,0.036827195467422094,0.16707021791767554,0.1462140992167102,0.18604651162790697,0.13636363636363635,0.04395604395604396,0.01928374655647383,0.15738498789346247,0.40429338103756707,0.3368869936034115,0.18467583497053044,0.11306532663316583,0.2751540041067762,0.04076086956521739,0.18527918781725888,0.0653950953678474,0.28330206378986866,0.14184397163120568,0.24937655860349128,0.27972027972027974,0.17302798982188294,0.2323943661971831,0.1457286432160804,0.08831168831168831,0.10823529411764705,0.16546762589928057,0.14705882352941177,0.05675675675675676,0.12527964205816555
DB00379,0.24050632911392406,0.18045112781954886,0.05,0.1875,0.23684210526315788,0.049586776859504134,0.14893617021276595,0.18032786885245902,0.17142857142857143,0.31901840490797545,0.13660245183887915,0.2897727272727273,0.182648401826484,0.06451612903225806,0.18021201413427562,0.16736401673640167,0.11475409836065574,0.1774193548387097,0.24431818181818182,0.27225130890052357,0.21379310344827587,0.17123287671232876,0.2222222222222222,0.07857142857142857,0.09322033898305085,0.11627906976744186,0.25118483412322273,0.20909090909090908,0.1937984496124031,1.0,0.28502415458937197,0.176056338028169,0.2336448598130841,0.22509225092250923,0.18666666666666668,0.24647887323943662,0.11627906976744186,0.28169014084507044,0.14608695652173914,0.08208955223880597,0.1965065502183406,0.16393442622950818,0.3058823529411765,0.18952618453865336,0.18783068783068782,0.04201680672268908,0.15723270440251572,0.2692307692307692,0.10160427807486631,0.13793103448275862,0.13333333333333333,0.27835051546391754,0.14888888888888888,0.23430962343096234,0.14754098360655737,0.1423076923076923,0.2605633802816901,0.16049382716049382,0.1325115562403698,0.17647058823529413,0.2804878048780488,0.07692307692307693,0.12318840579710146,0.15848214285714285,0.17058823529411765,0.07746478873239436,0.15254237288135594,0.12030075187969924,0.2063953488372093,0.14814814814814814,0.008,0.23508771929824562,0.19583333333333333,0.22340425531914893,0.1330049261083744,0.11363636363636363,0.1937984496124031,0.17123287671232876,0.26595744680851063,0.20689655172413793,0.04310344827586207,0.22134387351778656,0.22115384615384615,0.20689655172413793,0.2669683257918552,0.18566775244299674,0.32894736842105265,0.1888111888111888,0.17058823529411765,0.18556701030927836,0.07258064516129033,0.22164948453608246,0.13873873873873874,0.14018691588785046,0.2796208530805687,0.18716577540106952,0.19574468085106383,0.192090395480226,0.25,0.042735042735042736,0.20202020202020202,0.2111801242236025,0.2874251497005988,0.2261904761904762,0.07086614173228346,0.04132231404958678,0.18781725888324874,0.170995670995671,0.23948220064724918,0.20066889632107024,0.17751479289940827,0.1930379746835443,0.061068702290076333,0.29651162790697677,0.1484375,0.22562674094707522,0.12206572769953052,0.3526315789473684,0.1821705426356589,0.2471264367816092,0.20085470085470086,0.25443786982248523,0.16666666666666666,0.18229166666666666,0.18048780487804877,0.2847222222222222,0.12213740458015267,0.11158798283261803
DB00381,0.3053435114503817,0.1388888888888889,0.10204081632653061,0.16489361702127658,0.2412280701754386,0.023391812865497075,0.16022099447513813,0.11627906976744186,0.24119241192411925,0.3915343915343915,0.2402135231316726,0.24434389140271492,0.19455252918287938,0.02857142857142857,0.24836601307189543,0.1890909090909091,0.06976744186046512,0.11494252873563218,0.27751196172248804,0.2330508474576271,0.32450331125827814,0.15873015873015872,0.2237442922374429,0.10555555555555556,0.06626506024096386,0.09090909090909091,0.3,0.24512534818941503,0.2781954887218045,0.28502415458937197,1.0,0.16847826086956522,0.3276595744680851,0.34275618374558303,0.2838541666666667,0.2430939226519337,0.12941176470588237,0.26373626373626374,0.2189655172413793,0.0782122905027933,0.24806201550387597,0.11764705882352941,0.24423963133640553,0.2867647058823529,0.2614213197969543,0.04242424242424243,0.1958762886597938,0.28125,0.09482758620689655,0.09090909090909091,0.09523809523809523,0.27586206896551724,0.18448637316561844,0.35039370078740156,0.13157894736842105,0.1815068493150685,0.17616580310880828,0.23595505617977527,0.20461538461538462,0.11827956989247312,0.22274881516587677,0.056179775280898875,0.19411764705882353,0.26,0.1278538812785388,0.06349206349206349,0.08875739644970414,0.15204678362573099,0.3153409090909091,0.16666666666666666,0.017543859649122806,0.3289036544850498,0.21818181818181817,0.28013029315960913,0.1440329218106996,0.09550561797752809,0.12222222222222222,0.15873015873015872,0.32407407407407407,0.23628691983122363,0.03680981595092025,0.26148409893992935,0.3,0.23204419889502761,0.30677290836653387,0.25227963525835867,0.3089005235602094,0.14136125654450263,0.28901734104046245,0.24761904761904763,0.05847953216374269,0.27802690582959644,0.23411978221415608,0.22532588454376165,0.34177215189873417,0.2,0.3107569721115538,0.2102803738317757,0.2822966507177033,0.036585365853658534,0.29411764705882354,0.2857142857142857,0.315,0.1598173515981735,0.06358381502890173,0.041916167664670656,0.2314410480349345,0.32657657657657657,0.42244224422442245,0.19705882352941176,0.18181818181818182,0.26112759643916916,0.05056179775280899,0.22624434389140272,0.11428571428571428,0.31536388140161725,0.18106995884773663,0.3926940639269406,0.23426573426573427,0.23255813953488372,0.24150943396226415,0.23222748815165878,0.16145833333333334,0.15546218487394958,0.23931623931623933,0.2328042328042328,0.08333333333333333,0.1455223880597015
DB00393,0.125,0.1276595744680851,0.11428571428571428,0.12149532710280374,0.15723270440251572,0.0410958904109589,0.12121212121212122,0.10714285714285714,0.09451219512195122,0.23308270676691728,0.07747747747747748,0.11392405063291139,0.11229946524064172,0.06578947368421052,0.12749003984063745,0.10679611650485436,0.11842105263157894,0.10465116279069768,0.15862068965517243,0.10344827586206896,0.11481481481481481,0.07142857142857142,0.12666666666666668,0.16279069767441862,0.08333333333333333,0.1625,0.15760869565217392,0.11182108626198083,0.096,0.176056338028169,0.16847826086956522,1.0,0.11518324607329843,0.124,0.1005586592178771,0.1559633027522936,0.12048192771084337,0.1592920353982301,0.06854130052724078,0.09302325581395349,0.16145833333333334,0.0963855421686747,0.1032258064516129,0.07848101265822785,0.11173184357541899,0.12307692307692308,0.1271186440677966,0.1484375,0.06164383561643835,0.05194805194805195,0.04938271604938271,0.15204678362573099,0.08624708624708624,0.14018691588785046,0.10416666666666667,0.09333333333333334,0.15315315315315314,0.11057692307692307,0.07886435331230283,0.12371134020618557,0.11188811188811189,0.12658227848101267,0.18181818181818182,0.10638297872340426,0.08823529411764706,0.10869565217391304,0.08974358974358974,0.13953488372093023,0.10303030303030303,0.13043478260869565,0.0,0.11895910780669144,0.11848341232227488,0.11363636363636363,0.0718562874251497,0.09090909090909091,0.09574468085106383,0.12149532710280374,0.2064516129032258,0.12138728323699421,0.029411764705882353,0.13157894736842105,0.1111111111111111,0.19230769230769232,0.12807881773399016,0.11785714285714285,0.21774193548387097,0.12264150943396226,0.07430340557275542,0.12643678160919541,0.10810810810810811,0.16981132075471697,0.07792207792207792,0.0854368932038835,0.12886597938144329,0.125,0.1330049261083744,0.15942028985507245,0.12666666666666668,0.07575757575757576,0.12650602409638553,0.16129032258064516,0.17142857142857143,0.11510791366906475,0.0625,0.08695652173913043,0.14375,0.09375,0.140893470790378,0.08833922261484099,0.15625,0.10508474576271186,0.08641975308641975,0.14666666666666667,0.11627906976744186,0.12427745664739884,0.1393939393939394,0.1638418079096045,0.09012875536480687,0.11409395973154363,0.12745098039215685,0.16666666666666666,0.11711711711711711,0.13548387096774195,0.15060240963855423,0.16521739130434782,0.06666666666666667,0.08333333333333333
DB00401,0.25461254612546125,0.11538461538461539,0.04390243902439024,0.16666666666666666,0.18565400843881857,0.023668639053254437,0.08333333333333333,0.11764705882352941,0.23577235772357724,0.2608695652173913,0.17398648648648649,0.19736842105263158,0.1213235294117647,0.011363636363636364,0.1656441717791411,0.1284722222222222,0.07692307692307693,0.11627906976744186,0.16228070175438597,0.20920502092050208,0.28802588996763756,0.10714285714285714,0.17699115044247787,0.053475935828877004,0.08024691358024691,0.10465116279069768,0.17424242424242425,0.1741424802110818,0.2795969773299748,0.2336448598130841,0.3276595744680851,0.11518324607329843,1.0,0.21543408360128619,0.22139303482587064,0.1925133689839572,0.07954545454545454,0.193717277486911,0.22395833333333334,0.06111111111111111,0.1552346570397112,0.056179775280898875,0.22935779816513763,0.2725060827250608,0.17577197149643706,0.04294478527607362,0.09004739336492891,0.19607843137254902,0.10043668122270742,0.07878787878787878,0.08333333333333333,0.23529411764705882,0.16082474226804125,0.24,0.11304347826086956,0.09935897435897435,0.171875,0.1310344827586207,0.2052469135802469,0.11956521739130435,0.20187793427230047,0.06285714285714286,0.09239130434782608,0.24724061810154527,0.09865470852017937,0.036458333333333336,0.06432748538011696,0.07734806629834254,0.21957671957671956,0.0748663101604278,0.011764705882352941,0.3092105263157895,0.17667844522968199,0.221875,0.12653061224489795,0.07222222222222222,0.10497237569060773,0.10714285714285714,0.26222222222222225,0.1593625498007968,0.024539877300613498,0.1716171617161716,0.286144578313253,0.1218274111675127,0.18545454545454546,0.21301775147928995,0.22772277227722773,0.125,0.3020527859237537,0.15680473372781065,0.040697674418604654,0.18410041841004185,0.22382671480144403,0.21933085501858737,0.3112033195020747,0.14042553191489363,0.20220588235294118,0.12719298245614036,0.25471698113207547,0.037037037037037035,0.16872427983539096,0.18719211822660098,0.24880382775119617,0.125,0.07058823529411765,0.04242424242424243,0.16666666666666666,0.2203742203742204,0.3119266055045872,0.15714285714285714,0.15023474178403756,0.21902017291066284,0.03932584269662921,0.2062780269058296,0.09659090909090909,0.2366412213740458,0.12648221343873517,0.24691358024691357,0.18181818181818182,0.17937219730941703,0.22932330827067668,0.1889400921658986,0.13333333333333333,0.14225941422594143,0.152,0.22872340425531915,0.0903954802259887,0.1213235294117647
DB00404,0.31189710610932475,0.10612244897959183,0.07224334600760456,0.10465116279069768,0.22456140350877193,0.029914529914529916,0.099601593625498,0.1072961373390558,0.23294117647058823,0.2801556420233463,0.27166666666666667,0.1840277777777778,0.16927899686520376,0.025,0.22070844686648503,0.20923076923076922,0.041666666666666664,0.10638297872340426,0.26136363636363635,0.25263157894736843,0.22955145118733508,0.10894941634241245,0.2796934865900383,0.0728744939271255,0.05652173913043478,0.075,0.2684563758389262,0.254278728606357,0.28859060402684567,0.22509225092250923,0.34275618374558303,0.124,0.21543408360128619,1.0,0.3060747663551402,0.22268907563025211,0.05737704918032787,0.19838056680161945,0.22503961965134706,0.07468879668049792,0.25161290322580643,0.10344827586206896,0.22627737226277372,0.30176211453744495,0.2651685393258427,0.02586206896551724,0.19678714859437751,0.18631178707224336,0.12280701754385964,0.09333333333333334,0.08225108225108226,0.22297297297297297,0.20419847328244276,0.2861635220125786,0.13286713286713286,0.23795180722891565,0.205761316872428,0.18208955223880596,0.20768136557610242,0.10483870967741936,0.19557195571955718,0.040983606557377046,0.1350210970464135,0.2485207100591716,0.12589928057553956,0.07228915662650602,0.07296137339055794,0.0778688524590164,0.29975429975429974,0.12083333333333333,0.0041841004184100415,0.2560646900269542,0.17595307917888564,0.34210526315789475,0.1505016722408027,0.0653061224489796,0.1703056768558952,0.09615384615384616,0.2179930795847751,0.19269102990033224,0.03070175438596491,0.21551724137931033,0.2857142857142857,0.12890625,0.33559322033898303,0.20707070707070707,0.2490118577075099,0.136,0.27680798004987534,0.22074468085106383,0.029166666666666667,0.19795221843003413,0.24958123953098826,0.19078947368421054,0.23076923076923078,0.14675767918088736,0.25396825396825395,0.1443661971830986,0.21454545454545454,0.02608695652173913,0.20962199312714777,0.21176470588235294,0.2140221402214022,0.1678832116788321,0.041666666666666664,0.030042918454935622,0.20833333333333334,0.30218687872763417,0.3113456464379947,0.18546365914786966,0.1299638989169675,0.20935960591133004,0.0326530612244898,0.2078853046594982,0.10126582278481013,0.2229580573951435,0.1423948220064725,0.2793103448275862,0.31347962382445144,0.22592592592592592,0.1897590361445783,0.1897810218978102,0.11583011583011583,0.16382252559726962,0.17491749174917492,0.18181818181818182,0.07407407407407407,0.1476923076923077
DB00422,0.24343675417661098,0.09714285714285714,0.07629427792915532,0.12112676056338029,0.203125,0.017241379310344827,0.09269662921348315,0.069164265129683,0.24901960784313726,0.23809523809523808,0.2807017543859649,0.15228426395939088,0.16826923076923078,0.022792022792022793,0.18105263157894738,0.15,0.03418803418803419,0.06876790830945559,0.18933333333333333,0.16049382716049382,0.2532467532467532,0.11173184357541899,0.20810810810810812,0.06179775280898876,0.04398826979472141,0.05698005698005698,0.2275,0.24453280318091453,0.3,0.18666666666666668,0.2838541666666667,0.1005586592178771,0.22139303482587064,0.3060747663551402,1.0,0.13165266106442577,0.05397727272727273,0.16193181818181818,0.28034682080924855,0.05982905982905983,0.21307506053268765,0.08211143695014662,0.15424164524421594,0.3333333333333333,0.2900763358778626,0.020348837209302327,0.15774647887323945,0.14864864864864866,0.11311053984575835,0.05278592375366569,0.055232558139534885,0.20253164556962025,0.25463743676222594,0.2669902912621359,0.13212435233160622,0.18284424379232506,0.14366197183098592,0.17551963048498845,0.2691292875989446,0.08100558659217877,0.15608465608465608,0.039660056657223795,0.09455587392550144,0.3064798598949212,0.0979381443298969,0.04395604395604396,0.04610951008645533,0.07122507122507123,0.3022312373225152,0.10404624277456648,0.01729106628242075,0.2753303964757709,0.16818181818181818,0.2853932584269663,0.13681592039800994,0.06552706552706553,0.08857142857142856,0.10249307479224377,0.2236842105263158,0.19796954314720813,0.029585798816568046,0.23787528868360278,0.2746331236897275,0.14204545454545456,0.23658536585365852,0.2389937106918239,0.17857142857142858,0.0997229916897507,0.25250501002004005,0.21443736730360935,0.03151862464183381,0.1867007672634271,0.30349013657056145,0.26626323751891073,0.2181372549019608,0.13383838383838384,0.21241050119331742,0.13471502590673576,0.192,0.029498525073746312,0.19845360824742267,0.15934065934065933,0.20765027322404372,0.15466666666666667,0.04011461318051576,0.029154518950437316,0.17902813299232737,0.3150684931506849,0.2978723404255319,0.1862348178137652,0.12401055408970976,0.2505175983436853,0.042735042735042736,0.16279069767441862,0.06857142857142857,0.2656546489563567,0.14496314496314497,0.22531645569620254,0.3333333333333333,0.16842105263157894,0.20094562647754138,0.15526315789473685,0.11357340720221606,0.12935323383084577,0.1608910891089109,0.15406162464985995,0.05649717514124294,0.16267942583732056
DB00434,0.1822429906542056,0.23404255319148937,0.058333333333333334,0.13043478260869565,0.29333333333333333,0.075,0.23469387755102042,0.21176470588235294,0.13190184049079753,0.2517985611510791,0.09549549549549549,0.2653061224489796,0.1657754010695187,0.04597701149425287,0.15354330708661418,0.1724137931034483,0.10465116279069768,0.20689655172413793,0.24475524475524477,0.3032258064516129,0.17358490566037735,0.1926605504587156,0.22602739726027396,0.1,0.08641975308641975,0.1839080459770115,0.22527472527472528,0.16233766233766234,0.13783783783783785,0.24647887323943662,0.2430939226519337,0.1559633027522936,0.1925133689839572,0.22268907563025211,0.13165266106442577,1.0,0.13186813186813187,0.25892857142857145,0.099644128113879,0.09473684210526316,0.20725388601036268,0.20238095238095238,0.34074074074074073,0.14435695538057744,0.15254237288135594,0.05063291139240506,0.1532258064516129,0.21705426356589147,0.10738255033557047,0.22972972972972974,0.20253164556962025,0.22485207100591717,0.10440835266821345,0.1813953488372093,0.2158273381294964,0.15315315315315314,0.2897196261682243,0.16990291262135923,0.09119496855345911,0.21428571428571427,0.2900763358778626,0.08791208791208792,0.17525773195876287,0.11682242990654206,0.1791044776119403,0.10891089108910891,0.13095238095238096,0.22727272727272727,0.147239263803681,0.15151515151515152,0.0,0.16917293233082706,0.17703349282296652,0.16923076923076924,0.1962025316455696,0.16483516483516483,0.25555555555555554,0.22641509433962265,0.21604938271604937,0.15254237288135594,0.06666666666666667,0.18061674008810572,0.1564625850340136,0.1452991452991453,0.2513089005235602,0.15357142857142858,0.2677165354330709,0.2524271844660194,0.14057507987220447,0.13857677902621723,0.06976744186046512,0.15976331360946747,0.10467289719626169,0.09423076923076923,0.23783783783783785,0.19078947368421054,0.15942028985507245,0.2318840579710145,0.20134228187919462,0.038461538461538464,0.17964071856287425,0.1937984496124031,0.27941176470588236,0.36363636363636365,0.11764705882352941,0.04938271604938271,0.20625,0.12612612612612611,0.17123287671232876,0.14388489208633093,0.17037037037037037,0.1506849315068493,0.11363636363636363,0.2727272727272727,0.21839080459770116,0.13675213675213677,0.10614525139664804,0.2781065088757396,0.16299559471365638,0.2222222222222222,0.14285714285714285,0.2391304347826087,0.2072072072072072,0.17721518987341772,0.18235294117647058,0.2413793103448276,0.19101123595505617,0.07920792079207921
DB00436,0.047619047619047616,0.12162162162162163,0.03296703296703297,0.06593406593406594,0.09523809523809523,0.06,0.2753623188405797,0.1111111111111111,0.06329113924050633,0.128,0.045454545454545456,0.10071942446043165,0.03932584269662921,0.03571428571428571,0.06557377049180328,0.04591836734693878,0.06896551724137931,0.1076923076923077,0.11538461538461539,0.10457516339869281,0.09448818897637795,0.0898876404494382,0.10606060606060606,0.08450704225352113,0.057692307692307696,0.12903225806451613,0.07344632768361582,0.05863192182410423,0.05434782608695652,0.11627906976744186,0.12941176470588237,0.12048192771084337,0.07954545454545454,0.05737704918032787,0.05397727272727273,0.13186813186813187,1.0,0.10204081632653061,0.04838709677419355,0.04411764705882353,0.08108108108108109,0.0967741935483871,0.12121212121212122,0.05221932114882506,0.06837606837606838,0.06382978723404255,0.1111111111111111,0.16981132075471697,0.07317073170731707,0.07407407407407407,0.16981132075471697,0.09433962264150944,0.042352941176470586,0.08333333333333333,0.088,0.04205607476635514,0.11702127659574468,0.16201117318435754,0.03767660910518053,0.04878048780487805,0.12396694214876033,0.08196721311475409,0.14084507042253522,0.05200945626477541,0.041666666666666664,0.06756756756756757,0.12727272727272726,0.3392857142857143,0.065625,0.125,0.0,0.112,0.054455445544554455,0.07114624505928854,0.08333333333333333,0.07352941176470588,0.08108108108108109,0.27631578947368424,0.09333333333333334,0.05555555555555555,0.021739130434782608,0.06818181818181818,0.06968641114982578,0.08602150537634409,0.07291666666666667,0.06227106227106227,0.11304347826086956,0.054945054945054944,0.05194805194805195,0.05859375,0.03508771929824561,0.08666666666666667,0.04299065420560748,0.03875968992248062,0.12643678160919541,0.08029197080291971,0.05612244897959184,0.12295081967213115,0.12307692307692308,0.02127659574468085,0.08609271523178808,0.11009174311926606,0.11904761904761904,0.08196721311475409,0.08771929824561403,0.04,0.1111111111111111,0.0518018018018018,0.07665505226480836,0.05555555555555555,0.1574074074074074,0.0706713780918728,0.04838709677419355,0.11194029850746269,0.057971014492753624,0.07017543859649122,0.03773584905660377,0.09580838323353294,0.06451612903225806,0.051470588235294115,0.050761421319796954,0.104,0.12222222222222222,0.06993006993006994,0.05660377358490566,0.09900990099009901,0.057971014492753624,0.03932584269662921
